event_day,symbol,strike,expiration,call_put,price,size_count,total_size,millionD
180103,IAG   ,5.500,190118,C,1.30,21,326,0.042
180103,DNR   ,3.000,180615,P,0.85,25,386,0.033
180103,AMRS  ,5.000,180615,P,1.30,31,238,0.031
180103,AKS   ,7.000,190118,P,1.64,21,109,0.018
180102,FB    ,5.000,190118,C,176.25,25,461,8.125
180102,QQQ   ,105.000,180420,C,53.25,154,1073,5.713
180102,AMZN  ,980.000,190118,C,271.93,81,202,5.495
180102,SPY   ,210.000,191220,C,66.02,186,643,4.245
180102,SPY   ,230.000,191220,C,50.32,215,743,3.738
180102,SPY   ,195.000,191220,C,78.06,108,425,3.318
180102,SPY   ,220.000,191220,C,57.96,119,387,2.243
180102,WFC   ,52.500,200117,C,12.32,46,1750,2.162
180102,FB    ,150.000,190118,C,40.98,132,501,2.048
180102,SPY   ,185.000,191220,C,87.05,23,232,2.020
180102,AAL   ,80.000,190118,P,27.74,96,464,1.288
180102,VXX   ,25.000,190118,P,7.57,75,1235,0.920
180102,EDU   ,89.570,181221,C,23.23,285,391,0.906
180102,BB    ,12.500,200117,C,2.54,55,2240,0.568
180102,AAL   ,85.000,190118,P,32.45,26,140,0.453
180102,AMAT  ,40.000,190118,C,14.34,32,308,0.441
180102,EDU   ,79.570,180420,C,21.12,141,157,0.332
180102,KKR   ,15.000,190118,C,6.22,76,483,0.301
180102,GE    ,15.000,190118,C,3.67,27,461,0.170
180102,UVXY  ,1.000,200117,C,9.36,32,183,0.167
180102,PBR   ,13.000,180720,P,2.65,34,500,0.133
180102,AAXN  ,20.000,180615,C,6.88,20,167,0.115
180102,ENDP  ,7.500,190118,P,1.73,31,668,0.115
180102,FCX   ,17.000,180518,C,3.44,37,329,0.113
180102,RIOT  ,20.000,180615,C,7.77,103,140,0.110
180102,UVXY  ,20.000,190118,C,4.08,20,250,0.102
180102,BAC   ,25.000,180518,C,5.08,26,199,0.101
180102,SNAP  ,19.000,180420,P,4.73,33,207,0.098
180102,THC   ,12.000,200117,P,3.60,74,262,0.094
180102,FCX   ,17.000,190118,C,4.37,41,187,0.082
180102,UVXY  ,10.000,180615,C,3.87,22,195,0.080
180102,AMD   ,10.000,190118,C,2.49,32,300,0.074
180102,QD    ,7.500,180817,C,5.60,32,125,0.070
180102,UNG   ,5.000,180420,C,1.08,30,389,0.043
180102,F     ,10.000,180615,C,2.61,27,106,0.028
180102,CHK   ,4.000,190118,P,0.85,25,228,0.019
171229,SPY   ,225.000,191220,C,53.20,87,637,3.387
171229,SPY   ,230.000,191220,C,49.52,51,312,1.547
171229,MAR   ,100.000,190118,C,40.32,106,319,1.290
171229,PLCE  ,90.000,180615,C,56.16,75,148,0.831
171229,EDU   ,89.570,181221,C,20.99,94,302,0.634
171229,EWZ   ,55.000,190118,P,15.10,21,379,0.572
171229,EWZ   ,50.000,190118,P,11.11,29,486,0.541
171229,BAC   ,23.000,200117,C,8.36,32,599,0.501
171229,WMT   ,82.500,180615,C,17.50,22,257,0.450
171229,IMMU  ,7.000,190118,C,10.26,26,320,0.328
171229,FTR   ,7.000,180720,P,2.48,36,1148,0.290
171229,MU    ,37.000,190118,C,9.97,20,251,0.252
171229,BAC   ,25.000,190118,C,5.99,55,415,0.248
171229,HA    ,32.000,180420,C,9.49,42,256,0.243
171229,EDU   ,79.570,180420,C,18.82,72,115,0.217
171229,GE    ,23.000,180615,P,5.71,33,333,0.189
171229,MU    ,40.000,190118,C,8.16,34,203,0.165
171229,UVXY  ,2.000,190118,C,8.42,26,169,0.140
171229,ZION  ,37.000,180420,C,14.00,91,100,0.140
171229,MU    ,35.000,180420,C,7.80,21,133,0.103
171229,KERX  ,9.000,180615,P,4.60,28,205,0.094
171229,IMMR  ,7.500,180817,P,1.83,67,345,0.063
171229,VBLT  ,10.000,180615,C,2.72,23,168,0.047
171229,AMD   ,7.000,190118,C,3.99,25,101,0.041
171229,AMRN  ,3.000,190118,C,1.87,54,206,0.039
171229,SPWR  ,7.000,200117,P,2.26,36,143,0.032
171229,INFI  ,1.000,180720,C,1.29,42,221,0.029
171229,GPRO  ,9.000,180720,P,2.17,24,123,0.027
171229,SHLD  ,2.000,190118,P,0.85,24,100,0.009
171228,WATT  ,30.000,190118,C,8.52,51,691,0.584
171228,IMMU  ,7.000,190118,C,10.10,32,359,0.363
171228,GILD  ,55.000,200117,C,21.23,42,161,0.341
171228,BAC   ,25.000,180615,C,5.20,25,641,0.333
171228,ANF   ,17.000,190118,C,3.80,27,493,0.187
171228,GE    ,25.000,190118,P,7.80,42,222,0.173
171228,MU    ,40.000,190118,C,8.84,36,187,0.167
171228,OAS   ,8.000,190118,P,1.63,238,983,0.160
171228,GE    ,15.000,190118,C,3.25,44,426,0.138
171228,SPWR  ,7.000,200117,P,2.19,63,426,0.093
171228,AMD   ,10.000,190118,C,2.31,25,395,0.091
171228,FCX   ,17.000,190118,C,3.89,46,180,0.070
171228,KERX  ,9.000,180615,P,4.72,33,121,0.057
171228,ABX   ,12.000,180615,C,2.79,22,193,0.054
171228,CHK   ,4.000,190118,P,0.90,34,433,0.039
171228,UBS   ,15.000,180518,C,3.62,20,104,0.038
171228,AMRN  ,3.000,190118,C,1.82,53,162,0.029
171228,AVEO  ,3.000,180420,C,0.63,26,322,0.021
171228,GNW   ,3.000,180615,P,0.65,36,100,0.007
171227,UVXY  ,1.000,180615,C,9.00,299,9143,8.223
171227,HYG   ,115.000,181221,P,31.11,44,634,1.971
171227,HYG   ,120.000,181221,P,36.01,75,370,1.332
171227,QQQ   ,124.000,180329,C,33.42,30,386,1.290
171227,HYG   ,105.000,181221,P,21.29,23,406,0.864
171227,HYG   ,110.000,181221,P,26.23,22,314,0.823
171227,GS    ,200.000,190118,C,64.33,71,108,0.694
171227,JPM   ,85.000,190118,C,24.10,29,192,0.463
171227,HYG   ,115.000,200117,P,33.94,24,133,0.452
171227,IMMU  ,7.000,190118,C,9.28,44,422,0.393
171227,GE    ,30.000,190118,P,12.51,27,238,0.298
171227,FCX   ,17.000,190118,C,3.78,142,680,0.256
171227,BAC   ,25.000,190118,C,6.07,21,378,0.229
171227,AMD   ,10.000,190118,C,2.38,54,928,0.222
171227,GE    ,25.000,190118,P,7.66,24,280,0.214
171227,NXPI  ,100.000,190118,C,20.27,59,105,0.213
171227,WATT  ,15.000,180518,C,4.36,38,261,0.102
171227,ABX   ,12.000,180615,C,2.86,44,292,0.083
171227,F     ,10.000,180615,C,2.57,53,230,0.059
171227,CLF   ,5.000,190118,C,2.93,20,175,0.051
171227,CLDX  ,3.000,180518,P,0.75,32,460,0.035
171227,AMRN  ,3.000,190118,C,1.82,43,176,0.032
171227,JCP   ,3.000,180518,C,0.70,30,255,0.018
171226,BAC   ,25.000,190118,C,6.15,70,2126,1.303
171226,BIDU  ,190.000,200117,C,73.15,25,155,1.136
171226,AAPL  ,140.000,180921,C,34.07,21,323,1.109
171226,BABA  ,160.000,200117,C,41.97,55,211,0.887
171226,AAPL  ,150.000,200117,C,35.79,27,205,0.725
171226,UVXY  ,1.000,180615,C,8.90,20,729,0.649
171226,BABA  ,140.000,200117,C,53.20,24,101,0.538
171226,HLF   ,55.000,180518,C,16.88,60,230,0.388
171226,POT   ,17.000,180615,C,3.53,127,720,0.256
171226,F     ,10.000,180615,C,2.65,145,958,0.254
171226,IMMU  ,7.000,190118,C,8.58,23,277,0.238
171226,UBS   ,15.000,180518,C,3.54,95,666,0.236
171226,FAZ   ,10.000,200117,P,2.03,92,1095,0.222
171226,GE    ,15.000,190118,C,3.40,22,354,0.120
171226,AMD   ,13.000,180420,P,2.86,50,316,0.091
171226,ABX   ,12.000,180615,C,2.90,38,247,0.072
171226,INFI  ,1.000,180720,C,1.15,44,154,0.018
171222,AGN   ,290.000,190118,P,125.42,65,267,3.345
171222,AGN   ,300.000,190118,P,135.39,43,240,3.250
171222,UVXY  ,1.000,180615,C,8.83,42,1699,1.498
171222,PYPL  ,60.000,200117,C,21.58,51,302,0.654
171222,IMMU  ,7.000,190118,C,8.56,41,516,0.442
171222,SGYP  ,5.000,180420,P,2.65,25,610,0.162
171222,UBS   ,15.000,180518,C,3.51,85,428,0.150
171222,KR    ,25.000,190118,C,5.05,55,280,0.141
171222,F     ,10.000,180615,C,2.61,82,504,0.132
171222,CNSL  ,17.500,180420,P,6.09,21,200,0.122
171222,S     ,7.000,180518,P,1.46,36,820,0.121
171222,VRX   ,19.000,180420,C,4.08,30,281,0.115
171222,AMD   ,10.000,190118,C,2.33,35,476,0.111
171222,ABX   ,12.000,180615,C,2.80,45,201,0.056
171222,POT   ,17.000,180615,C,3.60,28,152,0.055
171222,GE    ,15.000,200117,C,4.05,26,133,0.054
171222,OCN   ,3.500,190118,P,0.73,24,593,0.044
171222,FCX   ,17.000,190118,C,3.44,28,123,0.043
171222,RIOT  ,10.000,180615,P,2.71,33,141,0.040
171222,TRXC  ,2.000,180420,C,0.49,39,578,0.028
171222,MUX   ,2.000,190118,C,0.81,22,273,0.022
171222,CHK   ,4.000,190118,P,0.94,22,100,0.009
171221,AGN   ,310.000,190118,P,142.36,162,375,5.335
171221,AGN   ,290.000,190118,P,122.24,33,250,3.056
171221,BRKB  ,140.000,190118,C,63.95,24,312,1.993
171221,MRO   ,20.000,200117,P,4.79,55,911,0.437
171221,DG    ,85.000,200117,C,18.67,47,204,0.378
171221,EDU   ,89.570,181221,C,20.47,65,138,0.283
171221,GE    ,15.000,200117,C,4.07,51,634,0.259
171221,FOSL  ,13.000,190118,P,6.26,32,296,0.185
171221,RIOT  ,20.000,180615,C,10.55,25,139,0.158
171221,JNUG  ,14.000,180615,C,4.64,21,236,0.110
171221,JNUG  ,13.000,180615,C,4.99,21,217,0.109
171221,SHLD  ,5.000,200117,C,1.08,21,961,0.096
171221,FAZ   ,10.000,200117,P,2.04,34,405,0.081
171221,FCX   ,17.000,190118,C,3.46,40,223,0.078
171221,ECA   ,15.000,200117,P,4.09,24,185,0.075
171221,GNC   ,5.000,190118,P,2.40,39,294,0.071
171221,UNG   ,7.000,190118,P,2.03,58,339,0.069
171221,FCX   ,15.000,190118,C,4.61,27,133,0.062
171221,GE    ,23.000,180615,P,5.61,20,101,0.057
171221,GNC   ,2.500,200117,P,1.15,24,376,0.045
171221,APRN  ,4.000,180420,C,0.81,36,461,0.037
171221,JCP   ,2.500,180817,P,0.52,25,535,0.028
171221,UNG   ,6.000,200117,P,1.54,24,103,0.016
171220,SPY   ,230.000,191220,C,49.38,45,1339,6.612
171220,SPY   ,200.000,191220,C,73.49,83,728,5.350
171220,SPY   ,190.000,191220,C,82.09,28,312,2.561
171220,JNUG  ,13.000,180615,C,4.72,124,1560,0.759
171220,RIOT  ,30.000,180615,C,6.16,209,1091,0.669
171220,IMMU  ,7.000,190118,C,8.07,59,814,0.657
171220,ROKU  ,50.000,180720,P,14.00,29,395,0.553
171220,VALE  ,10.000,190118,C,2.69,103,1566,0.421
171220,MU    ,40.000,180420,C,8.12,57,413,0.335
171220,QD    ,7.500,180817,C,5.30,23,543,0.289
171220,GE    ,15.000,200117,C,4.03,28,511,0.206
171220,BB    ,10.000,190118,C,3.07,30,653,0.203
171220,MU    ,40.000,190118,C,11.73,24,175,0.203
171220,MU    ,45.000,190118,C,9.04,50,221,0.200
171220,UBNT  ,55.000,190118,C,19.68,23,100,0.197
171220,FOSL  ,13.000,190118,P,6.69,38,277,0.185
171220,VUZI  ,7.500,180720,P,3.12,54,415,0.129
171220,GE    ,15.000,190118,C,3.23,27,387,0.125
171220,BB    ,12.500,200117,C,2.58,32,432,0.111
171220,GE    ,23.000,190118,P,5.90,22,168,0.099
171220,RIOT  ,10.000,180615,P,2.74,26,205,0.056
171220,AMRN  ,3.000,190118,C,1.61,39,138,0.022
171220,CHK   ,4.000,190118,P,1.00,23,191,0.019
171219,FXI   ,75.000,200117,P,30.76,46,456,1.403
171219,RIOT  ,50.000,180615,P,32.62,67,255,0.833
171219,VXX   ,26.000,190118,P,7.65,65,920,0.703
171219,SVXY  ,75.000,200117,P,20.30,20,293,0.588
171219,RIOT  ,49.000,180615,P,32.09,35,177,0.569
171219,GDX   ,32.000,190118,P,9.85,27,532,0.524
171219,QCOM  ,55.000,190118,C,11.84,94,370,0.438
171219,JNUG  ,13.000,180615,C,4.28,126,766,0.329
171219,UNP   ,105.000,180518,C,29.09,77,108,0.314
171219,NUGT  ,26.000,190118,C,8.74,63,286,0.251
171219,IMMU  ,7.000,190118,C,7.58,33,300,0.228
171219,FOSL  ,13.000,190118,P,6.61,26,309,0.204
171219,RDUS  ,35.000,190118,P,10.56,49,131,0.138
171219,NUGT  ,28.000,190118,C,8.03,43,169,0.136
171219,VRX   ,20.000,190118,C,5.44,33,216,0.118
171219,NUGT  ,26.000,190118,P,8.37,24,126,0.105
171219,JNUG  ,15.000,180615,C,3.54,24,248,0.087
171219,FAZ   ,10.000,200117,P,2.11,34,387,0.083
171219,VXX   ,20.000,190118,P,4.02,27,139,0.056
171219,RIOT  ,10.000,180615,P,2.73,31,200,0.054
171219,AMRN  ,3.000,190118,C,1.51,117,339,0.051
171219,MUX   ,2.000,190118,C,0.73,24,426,0.031
171219,SHLD  ,5.000,200117,C,1.00,41,298,0.031
171219,APRN  ,4.500,180720,C,0.99,29,194,0.019
171219,CCIH  ,2.500,180518,C,0.72,20,284,0.017
171219,TAHO  ,4.000,190118,P,0.80,28,190,0.015
171218,WM    ,65.000,190118,C,22.10,27,1443,3.189
171218,AAPL  ,140.000,190118,C,41.82,40,632,2.644
171218,UVXY  ,1.000,180615,C,8.95,74,2252,2.011
171218,JPM   ,140.000,200117,P,35.58,99,385,1.370
171218,TWLO  ,20.000,190118,C,8.18,131,1440,1.176
171218,GME   ,25.000,180720,P,7.44,153,1363,1.015
171218,LULU  ,65.000,180615,C,14.73,86,572,0.843
171218,SPY   ,225.000,180615,C,45.78,25,174,0.797
171218,AAPL  ,130.000,190118,C,49.97,23,133,0.665
171218,TWTR  ,20.000,190118,C,6.55,58,934,0.608
171218,RH    ,85.000,180518,C,22.05,43,161,0.354
171218,BAC   ,25.000,190118,C,5.87,32,520,0.306
171218,ROKU  ,50.000,180420,C,11.35,34,226,0.268
171218,GBT   ,40.000,180615,C,9.16,26,252,0.231
171218,RIOT  ,30.000,180615,C,9.87,35,157,0.138
171218,TWTR  ,20.000,200117,C,7.85,38,162,0.128
171218,TWLO  ,21.000,180420,C,5.45,20,200,0.109
171218,ABX   ,18.000,180615,P,3.68,27,284,0.105
171218,TWTR  ,20.000,180615,C,5.60,22,147,0.080
171218,FCX   ,15.000,190118,C,3.99,46,127,0.051
171218,EGO   ,1.500,190118,P,0.44,53,1136,0.050
171218,CTL   ,13.000,200117,P,3.12,22,153,0.049
171218,RRC   ,17.000,200117,P,3.84,28,124,0.048
171218,JCP   ,4.500,180518,P,1.68,32,162,0.027
171218,RIOT  ,10.000,180615,P,2.43,21,102,0.025
171218,APRN  ,4.000,180420,C,0.87,24,265,0.023
171218,MUX   ,2.000,190118,C,0.75,21,287,0.022
171218,INFI  ,1.000,180720,C,1.02,37,201,0.021
171215,JPM   ,140.000,200117,P,36.17,142,660,2.387
171215,UNP   ,105.000,180518,C,27.10,125,504,1.366
171215,SPY   ,220.000,180921,C,50.34,21,131,0.659
171215,MARA  ,7.500,180316,P,4.63,36,1057,0.492
171215,SHOP  ,100.000,190118,C,23.16,20,192,0.445
171215,INCY  ,110.000,190118,P,26.97,47,156,0.420
171215,RSX   ,14.000,190118,C,7.98,22,491,0.392
171215,CELG  ,90.000,190118,C,26.29,74,131,0.344
171215,ORCL  ,70.000,190118,P,22.37,31,147,0.331
171215,RRC   ,17.000,200117,P,4.02,150,660,0.265
171215,KL    ,17.500,180420,P,4.30,68,487,0.209
171215,UVXY  ,1.000,200117,C,9.49,37,197,0.185
171215,BEAT  ,27.000,180518,C,5.48,91,326,0.179
171215,QCOM  ,52.500,190118,C,14.21,28,125,0.179
171215,FCX   ,13.000,180518,C,4.25,21,397,0.169
171215,GLNG  ,22.500,180316,C,5.84,20,256,0.151
171215,VRX   ,19.000,180720,C,3.93,20,363,0.145
171215,MARA  ,5.000,180316,C,1.15,33,895,0.103
171215,UNG   ,7.000,190118,P,1.92,59,468,0.090
171215,AMD   ,10.000,190118,C,2.27,22,384,0.087
171215,NQ    ,3.500,180316,C,0.74,51,1040,0.077
171215,TEVA  ,15.000,180316,C,3.88,25,197,0.076
171215,DISCK ,17.500,180316,C,3.52,27,198,0.069
171215,TWTR  ,20.000,200117,C,6.86,21,100,0.068
171215,CYH   ,3.000,200117,P,1.25,22,486,0.061
171215,APRN  ,4.000,180420,C,0.87,54,541,0.047
171215,VALE  ,10.000,190118,C,2.18,26,215,0.047
171215,AMPE  ,2.000,180420,C,0.82,20,465,0.039
171215,RIOT  ,10.000,180615,P,2.65,35,121,0.032
171215,MUX   ,2.000,190118,C,0.72,24,308,0.022
171214,JPM   ,140.000,200117,P,36.97,151,734,2.714
171214,VLO   ,60.000,190118,C,29.15,31,670,1.953
171214,ROKU  ,60.000,180420,P,20.28,62,757,1.523
171214,SPY   ,355.000,180615,P,89.60,29,111,0.994
171214,UVXY  ,1.000,180615,C,10.12,30,741,0.748
171214,QD    ,22.500,180518,P,10.27,87,567,0.581
171214,BAC   ,25.000,190118,C,5.55,30,669,0.372
171214,UVXY  ,5.000,190118,C,7.53,33,358,0.268
171214,VRX   ,16.000,180420,C,4.90,23,567,0.268
171214,TEVA  ,15.000,190118,C,5.14,34,405,0.209
171214,VRX   ,20.000,190118,C,4.93,74,406,0.200
171214,SA    ,15.000,190118,P,5.28,29,371,0.195
171214,VRX   ,15.000,190118,C,7.44,29,236,0.175
171214,SKX   ,26.000,180420,C,11.64,31,149,0.174
171214,AIG   ,45.000,190118,C,13.95,40,120,0.168
171214,TEVA  ,15.000,180316,C,3.49,57,477,0.165
171214,TEVA  ,17.500,190118,C,3.85,34,412,0.157
171214,YINN  ,24.000,180420,C,9.29,29,124,0.115
171214,VRX   ,25.000,200117,C,5.41,21,177,0.097
171214,APRN  ,4.000,180420,C,0.82,98,1077,0.088
171214,MARA  ,5.000,180316,C,1.05,24,781,0.088
171214,VRX   ,20.000,200117,C,7.12,25,107,0.074
171214,SCMP  ,15.000,180615,C,4.04,21,177,0.071
171214,TEVA  ,15.000,180615,C,4.14,23,171,0.070
171214,GNC   ,5.000,180615,P,1.51,20,453,0.068
171214,TWTR  ,19.000,180316,C,4.39,29,147,0.063
171214,UVXY  ,3.000,190118,P,0.92,29,544,0.050
171214,UNG   ,6.000,200117,P,1.44,31,307,0.044
171214,VRX   ,18.000,180420,C,3.79,24,101,0.038
171214,MUX   ,2.000,190118,C,0.73,20,302,0.022
171214,INFI  ,1.000,180720,C,1.02,23,115,0.012
171213,BABA  ,135.000,200117,C,58.68,257,555,3.253
171213,BABA  ,140.000,200117,C,55.58,195,487,2.704
171213,UVXY  ,1.000,180615,C,10.05,35,1734,1.743
171213,MU    ,35.000,180420,C,9.17,58,1273,1.170
171213,SRPT  ,40.000,180518,C,15.45,20,550,0.851
171213,MSFT  ,125.000,200117,P,40.15,31,201,0.807
171213,QD    ,20.000,180518,P,7.74,83,588,0.456
171213,BAC   ,25.000,190118,C,5.78,32,612,0.355
171213,UVXY  ,5.000,190118,C,7.48,55,474,0.355
171213,MU    ,40.000,190118,C,9.31,32,299,0.281
171213,OSTK  ,55.000,180316,C,11.75,25,141,0.172
171213,VRX   ,20.000,200117,C,8.17,23,173,0.140
171213,TEVA  ,20.000,180316,P,4.80,20,271,0.130
171213,MT    ,40.000,190118,P,9.30,29,137,0.128
171213,AMD   ,10.000,200117,P,2.45,50,494,0.121
171213,VRX   ,20.000,190118,C,6.04,34,191,0.115
171213,AMD   ,9.000,180420,C,1.80,32,629,0.113
171213,GPRO  ,8.000,190118,C,1.75,28,414,0.072
171213,OHI   ,32.000,190118,P,6.62,22,107,0.071
171213,MARA  ,5.000,180316,C,1.29,29,516,0.070
171213,UVXY  ,5.000,190118,P,2.15,22,243,0.052
171213,NAT   ,3.000,180720,P,0.67,40,731,0.048
171213,FAZ   ,10.000,200117,P,2.42,20,117,0.028
171213,MUX   ,2.000,190118,C,0.71,23,228,0.016
171212,SPY   ,165.000,181221,C,102.19,84,470,4.803
171212,QQQ   ,114.000,180316,C,42.03,117,970,4.076
171212,QQQ   ,115.000,180316,C,40.97,111,965,3.950
171212,BABA  ,150.000,180420,C,30.50,144,960,2.906
171212,QQQ   ,126.000,180316,C,30.36,100,922,2.800
171212,QQQ   ,119.000,180316,C,37.12,55,689,2.560
171212,FB    ,100.000,190118,C,81.69,21,223,1.821
171212,SPY   ,170.000,181221,C,97.41,27,175,1.704
171212,QQQ   ,120.000,180420,C,36.38,33,442,1.608
171212,QQQ   ,129.000,180316,C,27.27,89,522,1.424
171212,QQQ   ,105.000,180420,C,50.93,33,276,1.406
171212,TSLA  ,300.000,190118,C,75.90,115,135,1.026
171212,JUNO  ,37.500,180518,C,11.86,52,692,0.818
171212,MARA  ,7.500,180316,P,4.55,57,1652,0.751
171212,QQQ   ,120.000,180316,C,36.28,29,202,0.734
171212,GME   ,25.000,180720,P,7.17,124,902,0.647
171212,QQQ   ,116.000,180316,C,40.04,27,125,0.501
171212,QQQ   ,117.000,180316,C,39.05,30,118,0.461
171212,QQQ   ,130.000,180316,C,26.24,21,169,0.442
171212,VRX   ,20.000,190118,C,5.69,76,526,0.301
171212,PYPL  ,50.000,180420,C,24.55,22,100,0.246
171212,UNG   ,7.000,190118,P,1.86,166,1311,0.244
171212,THC   ,12.000,200117,P,3.82,94,636,0.242
171212,TEVA  ,17.500,190118,P,3.73,31,581,0.216
171212,BAC   ,25.000,190118,C,5.87,22,329,0.194
171212,VRX   ,15.000,180420,C,7.30,20,251,0.186
171212,RIOT  ,30.000,180615,C,6.68,45,222,0.151
171212,GE    ,28.000,190118,P,10.20,23,134,0.137
171212,MARA  ,5.000,180316,C,1.39,47,674,0.091
171212,VRX   ,17.000,180420,C,5.59,27,145,0.081
171212,IMMU  ,7.000,190118,P,1.44,30,489,0.070
171212,VRX   ,18.000,180420,C,4.75,21,132,0.065
171212,VRX   ,19.000,180420,C,4.25,41,137,0.058
171212,CSTE  ,20.000,180720,C,4.85,43,100,0.049
171212,JCP   ,3.500,200117,C,0.80,56,343,0.028
171212,MUX   ,2.000,190118,C,0.67,41,329,0.022
171212,MARA  ,5.000,180615,C,1.53,33,104,0.016
171212,NGD   ,3.000,190118,C,0.71,29,217,0.015
171211,ISRG  ,353.330,200117,C,88.21,32,109,0.964
171211,SVXY  ,125.000,190118,C,34.89,20,270,0.943
171211,GME   ,25.000,180720,P,7.31,148,1148,0.840
171211,AAPL  ,130.000,190118,C,45.09,28,157,0.706
171211,ORCL  ,75.000,190118,P,25.04,24,186,0.466
171211,CIT   ,42.000,190118,C,11.65,126,393,0.458
171211,ORCL  ,75.000,180921,P,24.85,22,155,0.385
171211,BAC   ,25.000,190118,C,5.60,27,581,0.325
171211,CIT   ,45.000,190118,C,9.09,149,345,0.316
171211,MARA  ,7.500,180316,P,4.70,52,555,0.260
171211,BAC   ,20.000,200117,C,10.17,35,234,0.238
171211,IMMU  ,7.000,190118,C,7.12,25,305,0.216
171211,OSTK  ,50.000,180316,C,11.69,23,171,0.203
171211,VRX   ,17.500,190118,C,5.87,58,323,0.193
171211,GE    ,15.000,190118,C,3.43,56,415,0.142
171211,VRX   ,20.000,190118,C,4.70,48,266,0.127
171211,UVXY  ,15.000,180316,P,5.98,25,211,0.126
171211,XLF   ,23.000,190118,C,5.55,21,200,0.111
171211,UVXY  ,7.000,180615,P,1.82,43,496,0.090
171211,RIOT  ,22.500,180316,C,4.60,31,204,0.087
171211,FAZ   ,10.000,200117,P,2.07,21,401,0.083
171211,JNPR  ,22.000,190118,C,7.48,27,101,0.076
171211,UVXY  ,4.000,190118,P,1.47,30,513,0.075
171211,FOSL  ,13.000,190118,P,6.76,21,108,0.073
171211,UVXY  ,5.000,190118,P,2.08,33,326,0.068
171211,FOSL  ,8.000,190118,P,2.83,27,228,0.065
171211,MARA  ,2.500,180615,C,2.53,28,251,0.062
171211,VRX   ,17.000,180420,C,4.11,32,136,0.056
171211,AMRS  ,5.000,180615,P,1.74,20,255,0.045
171211,UVXY  ,6.000,180615,P,1.21,34,373,0.045
171211,PLUG  ,3.000,180615,P,0.94,30,453,0.043
171211,IMMU  ,7.000,190118,P,1.43,26,294,0.042
171211,MUX   ,2.000,190118,C,0.69,44,490,0.034
171208,AAPL  ,130.000,190118,C,44.39,151,823,3.654
171208,BAC   ,15.000,190118,C,14.06,41,1573,2.210
171208,UVXY  ,1.000,180615,C,11.24,80,1936,2.169
171208,BAC   ,13.000,190118,C,15.90,22,800,1.272
171208,ORCL  ,75.000,190118,P,25.46,53,468,1.191
171208,DPZ   ,150.000,180615,C,34.37,52,260,0.895
171208,ORCL  ,70.000,180921,P,20.66,54,418,0.863
171208,JD    ,37.000,200117,C,8.81,37,865,0.765
171208,GME   ,25.000,180720,P,7.09,102,712,0.505
171208,UNH   ,180.000,180316,C,44.46,57,106,0.472
171208,MU    ,35.000,180420,C,10.81,20,417,0.451
171208,XNET  ,30.000,180316,P,18.57,37,202,0.375
171208,VRX   ,20.000,190118,P,4.28,41,601,0.257
171208,DVY   ,81.000,180316,C,17.79,45,124,0.221
171208,QD    ,22.500,180518,P,10.12,26,206,0.208
171208,VRX   ,15.000,190118,C,6.23,43,278,0.175
171208,ZION  ,35.000,190118,C,16.28,20,101,0.165
171208,VRX   ,16.000,180420,C,3.95,35,414,0.145
171208,AMD   ,12.000,180420,P,2.47,21,582,0.144
171208,VRX   ,14.000,180420,C,5.51,22,261,0.139
171208,VRX   ,25.000,190118,P,7.69,23,151,0.118
171208,GE    ,15.000,200117,C,4.30,25,270,0.117
171208,GME   ,26.000,180720,P,7.87,24,145,0.114
171208,IMMU  ,12.000,190118,P,3.84,21,279,0.108
171208,TEVA  ,15.000,190118,C,3.66,24,302,0.107
171208,VRX   ,17.000,180420,C,3.60,51,322,0.106
171208,CLDR  ,15.000,180518,C,3.48,33,280,0.095
171208,M     ,20.000,190118,C,6.92,51,116,0.080
171208,VRX   ,17.500,190118,C,5.02,35,151,0.075
171208,QD    ,12.500,180518,P,2.84,24,239,0.068
171208,AMD   ,10.000,190118,C,2.17,22,303,0.065
171208,MUX   ,2.000,190118,C,0.67,44,559,0.038
171208,RIG   ,10.000,190118,C,2.17,29,176,0.038
171208,UVXY  ,10.000,180316,P,2.19,30,149,0.033
171207,BAC   ,15.000,190118,C,13.65,48,1395,1.904
171207,UVXY  ,1.000,180615,C,12.37,44,1248,1.553
171207,CTRP  ,40.000,190118,C,8.33,127,1814,1.519
171207,AMGN  ,220.000,180921,P,47.01,69,287,1.349
171207,MU    ,35.000,180420,C,9.83,52,929,0.913
171207,CVS   ,105.000,200117,P,35.96,46,234,0.841
171207,BIDU  ,200.000,180615,C,43.16,40,100,0.433
171207,TTD   ,60.000,180720,P,17.69,27,212,0.376
171207,ICE   ,50.000,190118,C,21.48,39,156,0.335
171207,JDST  ,62.000,190118,P,24.22,36,108,0.262
171207,MU    ,40.000,190118,C,9.93,21,246,0.244
171207,DVY   ,81.000,180316,C,17.41,74,135,0.235
171207,XNET  ,30.000,180316,P,18.12,23,128,0.232
171207,SDRL  ,7.000,190118,P,6.73,20,342,0.230
171207,IEMG  ,44.000,180316,C,10.87,44,158,0.172
171207,PRTY  ,22.500,180720,P,9.15,24,130,0.119
171207,GE    ,15.000,190118,C,3.59,23,298,0.108
171207,XON   ,19.000,180720,P,7.02,22,124,0.087
171207,UNG   ,5.000,190118,C,1.21,22,580,0.070
171207,RRC   ,18.000,190118,P,3.92,24,163,0.064
171207,MUX   ,2.000,190118,C,0.65,73,974,0.063
